id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	condition	mpn	brand	color	size	custom_label_3	custom_label_4	sales_count_conversions_10_days	vip_price	inventory_count	release_date	sales_count_conversions_1_day	parent_sku
SK2150027-4640-52170	12350491	"Dino Sole Athletic Sneaker"	"FabKids Teal male Kids Fashion >> Boys >> Shoes >> Sneakers regular Sneakers Dinosaurs, but make it streetwear. These super-sleek sneakers feature a super-soft rubber sole with a dino print. But it's the trendy color blocking and easy on-off closure that make these shoes a must-have. Runs (a tad) small, size up if between sizes. Dino Sole Athletic Sneaker"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/SK2150027-4640/SK2150027-4640_main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2150027-4640/SK2150027-4640_alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2150027-4640/SK2150027-4640_back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2150027-4640/SK2150027-4640_side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12350491&mpid=12350491	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2150027-4640-52170	FabKids	Teal	07	16	"mid performer"	65	$34.95	1482	09/29/2021	13	SK2150027-4640
SK2354453-5839-13700	14124961	"Glitter Light Up Dino Sneaker"	"FabKids Purple female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers These dino shoes are the star of the show! They shine bright thanks to chunky glitter, light-up soles, and silver holographic straps that are easy to take on and off. Plus, it has an adorable dino face! Glitter Light Up Dino Sneaker"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354453-5839/SK2354453-5839_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354453-5839/SK2354453-5839_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354453-5839/SK2354453-5839_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354453-5839/SK2354453-5839_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14124961&mpid=14124961	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2354453-5839-13700	FabKids	Purple	07	21	"mid performer"	65	$32.95	2105	12/10/2022	4	SK2354453-5839
SK2354421-4419-52130	14123845	"Colorblock Low Top Sneaker"	"FabKids Grey male Kids Fashion >> Boys >> Shoes >> Sneakers regular Sneakers They'll be able to wear this sneaker with literally anything. Its sturdy design and cushy sole make these shoes super-comfy. Perfect for recess, school, playdates, and more! Colorblock Low Top Sneaker"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354421-4419/SK2354421-4419_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354421-4419/SK2354421-4419_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354421-4419/SK2354421-4419_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354421-4419/SK2354421-4419_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14123845&mpid=14123845	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2354421-4419-52130	FabKids	Grey	13	18	"mid performer"	62	$26.95	238	12/10/2022	7	SK2354421-4419
SK2354316-3589-52130	14124409	"Slip On Active Knit Sneaker"	"FabKids Black male Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers They'll be able to wear this sneaker with literally anything. Its knit design and cushy sole make these shoes super comfy. Perfect for recess, school, playdates, and more! Plus, they're washable! Slip On Active Knit Sneaker"	$49		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354316-3589/SK2354316-3589_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354316-3589/SK2354316-3589_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354316-3589/SK2354316-3589_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354316-3589/SK2354316-3589_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14124409&mpid=14124409	"in stock"	"Apparel & Accessories > Shoes > Slip Ons"		SK2354316-3589-52130	FabKids	Black	13	41	"top performer"	62	$39.95	559	12/10/2022	6	SK2354316-3589
SK2354454-5789-13700	14125063	"Light Up Dino Spike High Top Sneaker"	"FabKids Pink female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers We gave our best-selling dino sneakers an update! Featuring 3D spikes, light up soles, and three adjustable straps for easy on-off. Lightly padded for comfort. The perfect no-lace option. Light Up Dino Spike High Top Sneaker"	$42		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354454-5789/SK2354454-5789_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354454-5789/SK2354454-5789_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354454-5789/SK2354454-5789_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354454-5789/SK2354454-5789_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125063&mpid=14125063	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2354454-5789-13700	FabKids	Pink	07	47	"mid performer"	61	$34.95	878	12/10/2022	4	SK2354454-5789
SA2147109-10154-13500	12740113	"Unicorn Cork Sole Sandal"	"FabKids Multi female Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals This one-of-a-kind sandal features a unicorn print and cork track sole. Complete with adjustable buckle straps. Perfect for everyday wear. Unicorn Cork Sole Sandal"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SA2147109-10154/SA2147109-10154_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2147109-10154/SA2147109-10154_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2147109-10154/SA2147109-10154_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2147109-10154/SA2147109-10154_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12740113&mpid=12740113	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2147109-10154-13500	FabKids	Multi	05	5	"mid performer"	59	$26.95	986	01/10/2022	10	SA2147109-10154
BM2251844-5799-50330	14417389	"Neon Floral Legging"	"FabKids Multi Flower female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular Pretty florals pop on this legging for the ultimate spring look. Plus, they're made of our super-soft legging fabrics so your kiddo will be comfy all day long. Neon Floral Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-5799/BM2251844-5799_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-5799/BM2251844-5799_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417389&mpid=14417389	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251844-5799-50330	FabKids	"Multi Flower"	3T	59	"top performer"	59	$12.95	2649	02/01/2023	1	BM2251844-5799
BT2148952-2710-13700	11922583	"Glitter Back Bootie"	"FabKids Tan female Kids Fashion >> Girls >> Shoes >> Boots regular Boots Add a little shine to her outfit with these sparkly ankle booties! Features non-shedding glitter panel, faux suede material, and 1-inch heel. Includes a side zipper for easy pull on and go! Glitter Back Bootie"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/BT2148952-2710/BT2148952-2710_main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BT2148952-2710/BT2148952-2710_alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2148952-2710/BT2148952-2710_back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2148952-2710/BT2148952-2710_side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D11922583&mpid=11922583	"in stock"	"Apparel & Accessories > Shoes > Boots"		BT2148952-2710-13700	FabKids	Tan	07	151	"mid performer"	58	$32.95	2869	07/10/2021	7	BT2148952-2710
BM1931672-4640-50330	12782245	"Soft Legging"	"FabKids Teal female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular A year-round staple she can outfit in endless ways. Perfect combination of comfort and durability. Pair with any top or dress. Super-soft, stretchy fit. Soft Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM1931672-4640/BM1931672-4640_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM1931672-4640/BM1931672-4640_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12782245&mpid=12782245	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM1931672-4640-50330	FabKids	Teal	3T	151	"top performer"	57	$12.95	4571	01/14/2021	5	BM1931672-4640
SK2252907-3854-13700	13413412	"Faux Leather Lace Up Sneaker"	"FabKids White female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers This is the ultimate everyday sneaker. Super light and comfy, they're also easy to get on and off and go with everything from playdate dresses to uniforms. Elastic laces for T5-12. Faux Leather Lace Up Sneaker"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SK2252907-3854/SK2252907-3854_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2252907-3854/SK2252907-3854_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252907-3854/SK2252907-3854_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13413412&mpid=13413412	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2252907-3854-13700	FabKids	White	07	145	"top performer"	57	$26.95	3805	08/10/2022	12	SK2252907-3854
SK2354437-1976-13200	14125933	"Colorblock Pieced Low Top Sneaker"	"FabKids Multi female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers They'll be able to wear this sneaker with literally anything. Its sturdy design and cushy sole makes these shoes super-comfy. Perfect for recess, school, playdates, and more! Colorblock Pieced Low Top Sneaker"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354437-1976/SK2354437-1976_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354437-1976/SK2354437-1976_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354437-1976/SK2354437-1976_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354437-1976/SK2354437-1976_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125933&mpid=14125933	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2354437-1976-13200	FabKids	Multi	02	44	"top performer"	55	$26.95	69	12/10/2022	3	SK2354437-1976
SK2252794-4419-52170	13410559	"Pieced High Top Sneaker"	"FabKids Grey male Kids Fashion >> Boys >> Shoes >> Sneakers regular Sneakers This is the ultimate everyday sneaker. Super comfy thanks to their cushy soles. Pairs with everything from jeans to uniforms. Elastic laces for sizes T5-12. Pieced High Top Sneaker"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SK2252794-4419/SK2252794-4419_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2252794-4419/SK2252794-4419_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252794-4419/SK2252794-4419_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13410559&mpid=13410559	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2252794-4419-52170	FabKids	Grey	07	100	"mid performer"	54	$26.95	3322	06/10/2022	8	SK2252794-4419
SA2354522-5788-52130	14124331	"Classic Cork Sole Buckle Sandal"	"FabKids Black male Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals Get ready to explore in these comfy sandals! Straps feature an easy on-off closure. Buckles allow for the perfect fit. Classic Cork Sole Buckle Sandal"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SA2354522-5788/SA2354522-5788_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2354522-5788/SA2354522-5788_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354522-5788/SA2354522-5788_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354522-5788/SA2354522-5788_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14124331&mpid=14124331	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2354522-5788-52130	FabKids	Black	13	424	"mid performer"	54	$26.95	4196	01/10/2023	7	SA2354522-5788
SK2252833-5796-13700	14126266	"Swirl Slip On Sneaker"	"FabKids Multi female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers This swirl sneaker is the perfect addition to any outfit. Super light and comfy, they're also easy to slip on and off. Swirl Slip On Sneaker"	$30		https://fabkids-us-cdn.justfab.com/media/images/products/SK2252833-5796/SK2252833-5796_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2252833-5796/SK2252833-5796_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252833-5796/SK2252833-5796_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252833-5796/SK2252833-5796_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14126266&mpid=14126266	"in stock"	"Apparel & Accessories > Shoes > Slip Ons"		SK2252833-5796-13700	FabKids	Multi	07	5	"top performer"	54	$22.95	462	01/10/2023	8	SK2252833-5796
BT2252875-5916-13500	14125627	"Checkered Lug Sole Boot"	"FabKids Pink female Kids Fashion >> Girls >> Shoes >> Boots regular Boots Kick off cute-meets-cool style with this lug sole boot. Complete with a pink and white check print, the design of this boot is perfect for all weather. Side zipper for easy on and off. Checkered Lug Sole Boot"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/BT2252875-5916/BT2252875-5916_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BT2252875-5916/BT2252875-5916_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2252875-5916/BT2252875-5916_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2252875-5916/BT2252875-5916_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125627&mpid=14125627	"in stock"	"Apparel & Accessories > Shoes > Boots"		BT2252875-5916-13500	FabKids	Pink	05	13	"mid performer"	53	$29.95	622	12/10/2022	3	BT2252875-5916
BM1931672-7450-50330	12782515	"Soft Legging"	"FabKids Hot Pink female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular A year-round staple she can outfit in endless ways. Perfect combination of comfort and durability. Pair with any top or dress. Super-soft, stretchy fit. Soft Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM1931672-7450/BM1931672-7450_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM1931672-7450/BM1931672-7450_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12782515&mpid=12782515	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM1931672-7450-50330	FabKids	"Hot Pink"	3T	170	"top performer"	51	$12.95	4101	01/28/2022	4	BM1931672-7450
SA2354497-9104-13700	14125447	"Daisy Strap Sandal"	"FabKids White female Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals Now your kiddo will be as fresh as a daisy with these adorable sandals. The daisy is a sweet addition and allows this shoe to be dressed up or down. An easy closure allows for quick on and off. Daisy Strap Sandal"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SA2354497-9104/SA2354497-9104_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2354497-9104/SA2354497-9104_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354497-9104/SA2354497-9104_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354497-9104/SA2354497-9104_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125447&mpid=14125447	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2354497-9104-13700	FabKids	White	07	51	"mid performer"	50	$26.95	1773	01/10/2023	2	SA2354497-9104
BT2252906-5939-13300	14125729	"Cheetah Lace Up Duck Boot"	"FabKids Multi female Kids Fashion >> Girls >> Shoes >> Boots regular Boots Add some sass to your kid's splash with these water-resistant boots. Featuring cozy sherpa lining, functional laces, and a back loop for easy on-off. A roomier leg opening allows for socks and jeans. Cheetah Lace Up Duck Boot"	$44		https://fabkids-us-cdn.justfab.com/media/images/products/BT2252906-5939/BT2252906-5939_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BT2252906-5939/BT2252906-5939_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2252906-5939/BT2252906-5939_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2252906-5939/BT2252906-5939_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125729&mpid=14125729	"in stock"	"Apparel & Accessories > Shoes > Boots"		BT2252906-5939-13300	FabKids	Multi	03	10	"low performer"	50	$36.95	270	12/08/2022	3	BT2252906-5939
BM2252814-3628-50330	13428523	"Double Side Piped Jogger"	"FabKids Black male Kids Fashion >> Boys >> Clothing >> Bottoms >> Pants regular Pump up the comfort in these joggers! The side piping gives extra contrast and the fleece gives a boost of cozy. Pockets finish the look. Double Side Piped Jogger"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/BM2252814-3628/BM2252814-3628_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BM2252814-3628/BM2252814-3628_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BM2252814-3628/BM2252814-3628_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13428523&mpid=13428523	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Pants"		BM2252814-3628-50330	FabKids	Black	3T	294	"top performer"	49	$24.95	4408	12/19/2022	9	BM2252814-3628
